Date,CompanyPostalCode,County,CategoryId,CategoryName,LaborRate,MeanIncome,HousePrice,BCI_County_TimeSeries
11/1/2020,95747,Placer County,115177,exterior siding,50,130719,130719,7000
11/1/2020,92394,San Bernardino County,116668,site preparation & maintenance,35,94001,94001,6752
11/1/2020,95603,Placer County,115389,window,60,98616,98616,7000
11/1/2020,92117,San Diego County,116502,electrical work,35,109276,109276,7005
11/1/2020,90606,Los Angeles County,115131,flooring,35,87908,87908,6906
11/1/2019,95973,Butte County,92518,deck | patio,50,100204,100204,6554
11/1/2019,92394,San Bernardino County,91826,flooring,65,94001,94001,6527
11/1/2019,91765,Los Angeles County,92670,laundry room,35,124435,124435,6676
11/1/2019,92806,Orange County,92514,pergolas or gazebos,47,98413,98413,6919
11/1/2019,95973,Butte County,92336,site preparation & maintenance,50,100204,100204,6554
11/1/2019,91765,Los Angeles County,92829,flooring,35,124435,124435,6676
11/1/2019,91765,Los Angeles County,92480,flooring,35,124435,124435,6676
11/1/2019,92104,San Diego County,92139,flooring,50,92464,92464,6772
11/1/2019,91765,Los Angeles County,92138,flooring,35,124435,124435,6676
11/1/2019,95258,San Joaquin County,93185,interior painting,35,117035,117035,6649
11/1/2019,90706,Los Angeles County,91773,window,35,79884,79884,6676
11/1/2019,94941,Marin County,92648,doors & casings,75,246206,246206,7191
11/1/2019,92394,San Bernardino County,91835,new home or addition,65,94001,94001,6527
11/1/2019,91765,Los Angeles County,92939,interior & exterior painting,35,124435,124435,6676
11/1/2019,90706,Los Angeles County,91867,design & permit service,35,79884,79884,6676
11/1/2019,90706,Los Angeles County,91563,drywall work,18,79884,79884,6676
11/1/2019,91765,Los Angeles County,92674,tiling,35,124435,124435,6676
11/1/2019,92806,Orange County,92436,electrical work,55,98413,98413,6919
11/1/2019,92806,Orange County,92433,acoustic panel ceiling tile,47,98413,98413,6919
11/1/2019,90706,Los Angeles County,91772,doors & casings,35,79884,79884,6676
11/1/2019,92081,San Diego County,92972,deck | patio,58,99684,99684,6772
11/1/2019,91765,Los Angeles County,92482,interior painting,35,124435,124435,6676
11/1/2019,92806,Orange County,91989,interior painting,47,98413,98413,6919
11/1/2019,92806,Orange County,91987,drywall work,55,98413,98413,6919
11/1/2019,94010,San Mateo County,92203,fireplace,50,264264,264264,7476
11/1/2019,92394,San Bernardino County,91836,interior & exterior painting,65,94001,94001,6527
11/1/2019,92394,San Bernardino County,91827,interior and exterior lights,65,94001,94001,6527
11/1/2019,92394,San Bernardino County,91839,exterior siding,65,94001,94001,6527
11/1/2019,91765,Los Angeles County,91878,doors & casings,35,124435,124435,6676
11/1/2019,91765,Los Angeles County,92672,interior painting,35,124435,124435,6676
11/1/2019,90706,Los Angeles County,92798,design & permit service,55,79884,79884,6676
11/1/2019,92806,Orange County,91761,interior painting,47,98413,98413,6919
11/1/2019,92653,Orange County,92916,interior painting,52,155769,155769,6919
11/1/2019,92104,San Diego County,92075,electrical work,50,92464,92464,6772
11/1/2019,95337,San Joaquin County,92397,blank template,35,103772,103772,6649
11/1/2019,92806,Orange County,92547,plumbing work,69,98413,98413,6919
11/1/2019,91765,Los Angeles County,92941,laundry room,35,124435,124435,6676
11/1/2019,95240,San Joaquin County,92207,drywall work,65,73487,73487,6649
11/1/2019,90706,Los Angeles County,92621,exterior siding,35,79884,79884,6676
11/1/2019,92394,San Bernardino County,91829,acoustic panel ceiling tile,65,94001,94001,6527
11/1/2019,90706,Los Angeles County,92750,drywall work,35,79884,79884,6676
11/1/2019,92806,Orange County,91589,doors & casings,47,98413,98413,6919
11/1/2019,95337,San Joaquin County,92394,flooring,35,103772,103772,6649
11/1/2019,94941,Marin County,92708,design & permit service,75,246206,246206,7191
11/1/2019,90249,Los Angeles County,92678,electrical work,65,82585,82585,6676
11/1/2019,90706,Los Angeles County,92025,site preparation & maintenance,35,79884,79884,6676
11/1/2019,90606,Los Angeles County,92159,electrical work,35,87908,87908,6676
11/1/2019,91765,Los Angeles County,92934,electrical work,35,124435,124435,6676
11/1/2019,95258,San Joaquin County,92942,flooring,35,117035,117035,6649
11/1/2019,91765,Los Angeles County,92144,deck painting,35,124435,124435,6676
11/1/2019,90706,Los Angeles County,92749,electrical work,50,79884,79884,6676
11/1/2019,90706,Los Angeles County,91782,fence and gate,35,79884,79884,6676
11/1/2019,95337,San Joaquin County,92396,interior painting,35,103772,103772,6649
11/1/2019,90706,Los Angeles County,92247,drywall work,18,79884,79884,6676
11/1/2019,92806,Orange County,92434,flooring,47,98413,98413,6919
11/1/2019,90706,Los Angeles County,91771,electrical work,50,79884,79884,6676
11/1/2019,92563,Riverside County,92846,deck | patio,50,121519,121519,6618
11/1/2019,90706,Los Angeles County,92680,paving work,35,79884,79884,6676
11/1/2019,92394,San Bernardino County,91838,roofing,65,94001,94001,6527
11/1/2019,90706,Los Angeles County,91779,electrical work,43,79884,79884,6676
11/1/2019,90706,Los Angeles County,92679,paving work,35,79884,79884,6676
11/1/2019,91765,Los Angeles County,92940,window,35,124435,124435,6676
11/1/2019,95337,San Joaquin County,91887,roofing,35,103772,103772,6649
11/1/2019,91765,Los Angeles County,92938,doors & casings,35,124435,124435,6676
11/1/2019,90706,Los Angeles County,91804,doors & casings,35,79884,79884,6676
11/1/2019,95688,Solano County,91706,flooring,50,124779,124779,6724
11/1/2019,95603,Placer County,92214,drywall work,60,98616,98616,6768
11/1/2019,90606,Los Angeles County,92157,site preparation & maintenance,35,87908,87908,6676
11/1/2019,90706,Los Angeles County,92890,electrical work,43,79884,79884,6676
11/1/2019,92394,San Bernardino County,91837,plumbing work,65,94001,94001,6527
11/1/2019,95258,San Joaquin County,91788,exterior painting,35,117035,117035,6649
11/1/2019,91765,Los Angeles County,92668,hvac,40,124435,124435,6676
11/1/2019,90706,Los Angeles County,92731,exterior siding,35,79884,79884,6676
11/1/2019,92563,Riverside County,92849,interior painting,50,121519,121519,6618
11/1/2019,92806,Orange County,91765,flooring,47,98413,98413,6919
11/1/2019,92563,Riverside County,92847,flooring,50,121519,121519,6618
11/1/2019,90706,Los Angeles County,91803,fence and gate,35,79884,79884,6676
11/1/2019,92806,Orange County,92432,drywall work,47,98413,98413,6919
11/1/2019,90706,Los Angeles County,92892,fence and gate,35,79884,79884,6676
11/1/2019,94703,Alameda County,92720,foundation settlement repair,90,127085,127085,6980
11/1/2019,95337,San Joaquin County,92392,drywall work,35,103772,103772,6649
11/1/2019,94941,Marin County,92519,design & permit service,100,246206,246206,7191
11/1/2019,91765,Los Angeles County,92936,hvac,35,124435,124435,6676
11/1/2019,95240,San Joaquin County,92208,interior painting,65,73487,73487,6649
11/1/2019,92104,San Diego County,92077,window,50,92464,92464,6772
11/1/2019,92394,San Bernardino County,91825,site preparation & maintenance,65,94001,94001,6527
11/1/2019,92806,Orange County,91760,drywall work,47,98413,98413,6919
11/1/2019,90706,Los Angeles County,91864,design & permit service,35,79884,79884,6676
11/1/2019,92394,San Bernardino County,91840,window,65,94001,94001,6527
11/1/2019,92563,Riverside County,91747,blank template,50,121519,121519,6618
11/1/2019,95471,Sonoma County,92191,deck | patio,49,75678,75678,6730
11/1/2019,92104,San Diego County,92079,site preparation & maintenance,50,92464,92464,6772
11/1/2019,92081,San Diego County,92027,window,75,99684,99684,6772
11/1/2019,94703,Alameda County,92724,foundation settlement repair,90,127085,127085,6980
11/1/2019,91765,Los Angeles County,91877,water heater,47,124435,124435,6676
11/1/2019,91765,Los Angeles County,92667,flooring,35,124435,124435,6676
11/1/2019,92563,Riverside County,92196,doors & casings,50,121519,121519,6618
11/1/2019,92563,Riverside County,92843,paving work,50,121519,121519,6618
11/1/2019,90706,Los Angeles County,91802,fence and gate,35,79884,79884,6676
11/1/2019,92806,Orange County,91763,flooring,48,98413,98413,6919
11/1/2019,92653,Orange County,92071,laundry room,52,155769,155769,6919
11/1/2019,95337,San Joaquin County,92676,plumbing work,35,103772,103772,6649
11/1/2019,92394,San Bernardino County,91834,doors & casings,65,94001,94001,6527
11/1/2019,95258,San Joaquin County,91640,interior and exterior lights,35,117035,117035,6649
11/1/2019,92104,San Diego County,92078,roofing,50,92464,92464,6772
11/1/2019,94010,San Mateo County,92268,interior painting,50,264264,264264,7476
11/1/2019,91765,Los Angeles County,91879,electrical work,35,124435,124435,6676
11/1/2019,94941,Marin County,94859,flooring,75,246206,246206,7191
11/1/2019,95688,Solano County,91569,fence and gate,50,124779,124779,6724
11/1/2019,91765,Los Angeles County,92653,laundry room,35,124435,124435,6676
11/1/2019,91765,Los Angeles County,92935,flooring,35,124435,124435,6676
11/1/2019,90606,Los Angeles County,92170,flooring,35,87908,87908,6676
11/1/2019,90249,Los Angeles County,91861,exterior painting,36,82585,82585,6676
11/1/2019,90706,Los Angeles County,91570,paving work,35,79884,79884,6676
11/1/2019,94941,Marin County,92655,interior painting,75,246206,246206,7191
11/1/2019,90706,Los Angeles County,91780,doors & casings,35,79884,79884,6676
11/1/2019,95973,Butte County,92340,roofing,50,100204,100204,6554
11/1/2019,95240,San Joaquin County,92023,new home or addition,65,73487,73487,6649
11/1/2019,92394,San Bernardino County,91831,foundation & retaining wall,58,94001,94001,6527
11/1/2019,95973,Butte County,92337,design & permit service,50,100204,100204,6554
11/1/2019,95973,Butte County,92335,deck | patio,50,100204,100204,6554
11/1/2019,92104,San Diego County,92073,doors & casings,50,92464,92464,6772
11/1/2019,92806,Orange County,92435,plumbing work,47,98413,98413,6919
11/1/2019,94703,Alameda County,92719,laundry room,90,127085,127085,6980
11/1/2019,95337,San Joaquin County,92393,fence and gate,35,103772,103772,6649
11/1/2019,94010,San Mateo County,92804,exterior stairs,50,264264,264264,7476
11/1/2019,92394,San Bernardino County,91832,hvac,65,94001,94001,6527
11/1/2019,90706,Los Angeles County,92732,exterior painting,35,79884,79884,6676
11/1/2019,90706,Los Angeles County,92891,doors & casings,35,79884,79884,6676
11/1/2019,91765,Los Angeles County,91876,flooring,35,124435,124435,6676
10/1/2021,90220,Los Angeles County,148361,laundry room,40,71566,71566,7828
10/1/2021,94941,Marin County,148639,doors & casings,75,246206,246206,8432
10/1/2021,95240,San Joaquin County,149144,electrical work,65,73487,73487,7795
10/1/2021,92653,Orange County,149062,interior painting,50,155769,155769,8113
10/1/2021,95337,San Joaquin County,148744,plumbing work,90,103772,103772,7795
10/1/2021,95240,San Joaquin County,148584,exterior siding,65,73487,73487,7795
10/1/2021,95240,San Joaquin County,148406,exterior siding,65,73487,73487,7795
10/1/2021,90220,Los Angeles County,148365,plumbing work,40,71566,71566,7828
10/1/2021,94941,Marin County,149034,electrical work,75,246206,246206,8432
10/1/2021,94941,Marin County,149031,interior painting,75,246206,246206,8432
10/1/2021,94941,Marin County,149294,hvac,75,246206,246206,8432
10/1/2021,90706,Los Angeles County,149098,interior & exterior painting,145,79884,79884,7828
10/1/2021,90706,Los Angeles County,148212,paving work,35,79884,79884,7828
10/1/2021,90230,Los Angeles County,148579,hvac,85,121365,121365,7828
10/1/2021,95240,San Joaquin County,148854,flooring,65,73487,73487,7795
10/1/2021,94941,Marin County,149291,exterior siding,75,246206,246206,8432
10/1/2021,90606,Los Angeles County,148916,window,35,87908,87908,7828
10/1/2021,94954,Sonoma County,149552,landscape,72,117619,117619,7890
10/1/2021,94941,Marin County,149289,foundation & retaining wall,75,246206,246206,8432
10/1/2021,92831,Orange County,148996,window,64,106494,106494,8113
10/1/2021,94941,Marin County,148663,landscape,75,246206,246206,8432
10/1/2021,94941,Marin County,149836,electrical work,75,246206,246206,8432
10/1/2021,94941,Marin County,148661,exterior siding,75,246206,246206,8432
10/1/2021,95337,San Joaquin County,148804,water heater,35,103772,103772,7795
10/1/2021,95471,Sonoma County,149429,flooring,99,75678,75678,7890
10/1/2021,95337,San Joaquin County,148803,hvac,120,103772,103772,7795
10/1/2021,94954,Sonoma County,148944,new home or addition,71,117619,117619,7890
10/1/2021,90220,Los Angeles County,148523,design & permit service,40,71566,71566,7828
10/1/2021,94941,Marin County,149833,interior painting,75,246206,246206,8432
10/1/2021,94703,Alameda County,149559,electrical work,100,127085,127085,8184
10/1/2021,90706,Los Angeles County,149095,electrical work,145,79884,79884,7828
10/1/2021,95240,San Joaquin County,148208,deck | patio,65,73487,73487,7795
10/1/2021,92831,Orange County,148997,doors & casings,64,106494,106494,8113
10/1/2021,95337,San Joaquin County,148743,surface concrete work,65,103772,103772,7795
10/1/2021,95471,Sonoma County,148380,doors & casings,99,75678,75678,7890
10/1/2021,95603,Placer County,149411,laundry room,60,98616,98616,7935
10/1/2021,90220,Los Angeles County,149480,interior painting,40,71566,71566,7828
10/1/2021,90220,Los Angeles County,148838,interior & exterior painting,40,71566,71566,7828
10/1/2021,95471,Sonoma County,149441,flooring,99,75678,75678,7890
10/1/2021,95471,Sonoma County,148356,flooring,99,75678,75678,7890
10/1/2021,95471,Sonoma County,149403,flooring,99,75678,75678,7890
10/1/2021,95337,San Joaquin County,148801,interior and exterior lights,80,103772,103772,7795
10/1/2021,95471,Sonoma County,149398,acoustic panel ceiling tile,99,75678,75678,7890
10/1/2021,95471,Sonoma County,149436,acoustic panel ceiling tile,99,75678,75678,7890
10/1/2021,95240,San Joaquin County,150468,flooring,65,73487,73487,7795
10/1/2021,94941,Marin County,149292,roofing,75,246206,246206,8432
10/1/2021,94954,Sonoma County,149556,flooring,72,117619,117619,7890
10/1/2021,95240,San Joaquin County,148207,surface concrete work,65,73487,73487,7795
10/1/2021,95471,Sonoma County,149424,acoustic panel ceiling tile,99,75678,75678,7890
10/1/2021,92117,San Diego County,149121,deck | patio,35,109276,109276,7940
10/1/2021,95471,Sonoma County,149401,drywall work,99,75678,75678,7890
10/1/2021,95240,San Joaquin County,149162,exterior siding,65,73487,73487,7795
10/1/2021,95471,Sonoma County,149440,electrical work,99,75678,75678,7890
10/1/2021,95471,Sonoma County,149444,plumbing work,99,75678,75678,7890
10/1/2021,95471,Sonoma County,149402,electrical work,99,75678,75678,7890
10/1/2021,90230,Los Angeles County,149020,flooring,85,121365,121365,7828
10/1/2021,94941,Marin County,149038,window,75,246206,246206,8432
10/1/2021,95471,Sonoma County,149439,drywall work,99,75678,75678,7890
10/1/2021,94941,Marin County,149033,interior and exterior lights,75,246206,246206,8432
10/1/2021,95471,Sonoma County,149406,plumbing work,99,75678,75678,7890
10/1/2021,95471,Sonoma County,148352,electrical work,99,75678,75678,7890
10/1/2021,95471,Sonoma County,149432,plumbing work,99,75678,75678,7890
10/1/2021,92831,Orange County,148684,interior and exterior lights,50,106494,106494,8113
10/1/2021,94941,Marin County,149040,site preparation & maintenance,75,246206,246206,8432
10/1/2021,92653,Orange County,149382,electrical work,148,155769,155769,8113
10/1/2021,95471,Sonoma County,149445,water heater,99,75678,75678,7890
10/1/2021,95471,Sonoma County,149428,electrical work,99,75678,75678,7890
10/1/2021,94941,Marin County,149032,doors & casings,75,246206,246206,8432
10/1/2021,95337,San Joaquin County,148802,fireplace,35,103772,103772,7795
